WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-3.5 46.4,-3.5 46.45,-3.45 46.45,-3.45 46.4,-3.5 46.4))",21.3066298237563,891.506801026726,70.2093029714067,Bay of Biscay and the Iberian Coast,"21E6",7400:363:144:2,46.425,-3.475
"POLYGON ((-3.4 46.15,-3.4 46.2,-3.35 46.2,-3.35 46.15,-3.4 46.15))",21.4041377390889,695.081099449577,54.6185166974231,Bay of Biscay and the Iberian Coast,"21E6",7400:363:113:4,46.175,-3.375
"POLYGON ((-5.6 47.55,-5.6 47.6,-5.55 47.6,-5.55 47.55,-5.6 47.55))",20.8528975623398,512.309148777175,40.7047663856231,Bay of Biscay and the Iberian Coast,"24E4",7400:475:455:4,47.575,-5.575
"POLYGON ((-1.9 44.3,-1.9 44.35,-1.85 44.35,-1.85 44.3,-1.9 44.3))",22.11290921777,397.255739761588,31.2120668928914,Bay of Biscay and the Iberian Coast,"17E8",7400:141:238:2,44.325,-1.875
"POLYGON ((-4.85 46.7,-4.85 46.75,-4.8 46.75,-4.8 46.7,-4.85 46.7))",21.1890850345404,321.670121197867,24.4827305566833,Bay of Biscay and the Iberian Coast,"22E5",7400:364:478:1,46.725,-4.825
"POLYGON ((-4.3 46.65,-4.3 46.7,-4.25 46.7,-4.25 46.65,-4.3 46.65))",21.2087162609048,188.278046873812,14.5523603555773,Bay of Biscay and the Iberian Coast,"22E5",7400:364:362:4,46.675,-4.275
"POLYGON ((-2.45 45.35,-2.45 45.4,-2.4 45.4,-2.4 45.35,-2.45 45.35))",21.7134155431166,333.190754053872,26.0699832751565,Bay of Biscay and the Iberian Coast,"19E7",7400:352:134:3,45.375,-2.425
"POLYGON ((-7.15 47.9,-7.15 47.95,-7.1 47.95,-7.1 47.9,-7.15 47.9))",20.7131292468321,789.840496945775,61.6075587617704,Bay of Biscay and the Iberian Coast,"24E2",7400:477:391:1,47.925,-7.125
"POLYGON ((-3.1 46.1,-3.1 46.15,-3.05 46.15,-3.05 46.1,-3.1 46.1))",21.4235904809527,449.259275768611,35.4665142479742,Bay of Biscay and the Iberian Coast,"21E6",7400:363:110:2,46.125,-3.075
"POLYGON ((-5 47.6,-5 47.65,-4.95 47.65,-4.95 47.6,-5 47.6))",20.8329781798137,1389.51110471291,164.432541489566,Bay of Biscay and the Iberian Coast,"24E5",7400:374:469:2,47.625,-4.975
"POLYGON ((-4.25 46.8,-4.25 46.85,-4.2 46.85,-4.2 46.8,-4.25 46.8))",21.1497741875439,578.942113004976,45.3463065260797,Bay of Biscay and the Iberian Coast,"22E5",7400:364:382:1,46.825,-4.225
"POLYGON ((-2.05 45.25,-2.05 45.3,-2 45.3,-2 45.25,-2.05 45.25))",21.7517788582093,1278.2381881914,379.369223340759,Bay of Biscay and the Iberian Coast,"19E7",7400:352:120:3,45.275,-2.025
"POLYGON ((-2.15 45.0,-2.15 45.05,-2.1 45.05,-2.1 45.0,-2.15 45.0))",21.8473970046568,286.329495890975,22.4227134236034,Bay of Biscay and the Iberian Coast,"19E7",7400:352:101:1,45.025,-2.125
"POLYGON ((-1.65 45.75,-1.65 45.8,-1.6 45.8,-1.6 45.75,-1.65 45.75))",21.5593020260853,1001.15419521868,146.955058219616,Bay of Biscay and the Iberian Coast,"20E8",7400:351:476:3,45.775,-1.625
"POLYGON ((-4.7 46.85,-4.7 46.9,-4.65 46.9,-4.65 46.85,-4.7 46.85))",21.1300945968488,471.240631000067,36.6603320428204,Bay of Biscay and the Iberian Coast,"22E5",7400:364:486:4,46.875,-4.675
"POLYGON ((-5.95 47.65,-5.95 47.7,-5.9 47.7,-5.9 47.65,-5.95 47.65))",20.8130429320685,488.134878031553,38.967110005828,Bay of Biscay and the Iberian Coast,"24E4",7400:475:469:3,47.675,-5.925
"POLYGON ((-4.3 46.7,-4.3 46.75,-4.25 46.75,-4.25 46.7,-4.3 46.7))",21.1890850345404,169.761039961464,13.1739142130878,Bay of Biscay and the Iberian Coast,"22E5",7400:364:372:2,46.725,-4.275
"POLYGON ((-6.1 47.65,-6.1 47.7,-6.05 47.7,-6.05 47.65,-6.1 47.65))",20.8130429320685,1.51218239989373,0.117950227191711,Bay of Biscay and the Iberian Coast,"24E3",7400:476:360:4,47.675,-6.075
"POLYGON ((-3.15 45.95,-3.15 46.0,-3.1 46.0,-3.1 45.95,-3.15 45.95))",21.4818507573732,442.855312284066,34.6304319459725,Bay of Biscay and the Iberian Coast,"20E6",7400:353:391:3,45.975,-3.125
"POLYGON ((-2.6 45.5,-2.6 45.55,-2.55 45.55,-2.55 45.5,-2.6 45.5))",21.6557465892468,612.200515323801,47.9549916238967,Bay of Biscay and the Iberian Coast,"20E7",7400:352:455:2,45.525,-2.575
"POLYGON ((-2.65 45.5,-2.65 45.55,-2.6 45.55,-2.6 45.5,-2.65 45.5))",21.6557465892468,536.628252079611,42.4468041916509,Bay of Biscay and the Iberian Coast,"20E7",7400:352:456:1,45.525,-2.625
"POLYGON ((-2.25 45.65,-2.25 45.7,-2.2 45.7,-2.2 45.65,-2.25 45.65))",21.5979292093146,1068.72146065859,322.131538226212,Bay of Biscay and the Iberian Coast,"20E7",7400:352:362:3,45.675,-2.225
"POLYGON ((-6.65 47.6,-6.65 47.65,-6.6 47.65,-6.6 47.6,-6.65 47.6))",20.8329781798137,430.278464577361,33.5617202370341,Bay of Biscay and the Iberian Coast,"24E3",7400:476:466:1,47.625,-6.625
"POLYGON ((-4.55 47.9,-4.55 47.95,-4.5 47.95,-4.5 47.9,-4.55 47.9))",20.7131292468321,153.230890437038,17.517892093262,Bay of Biscay and the Iberian Coast,"24E5",7400:374:495:1,47.925,-4.525
"POLYGON ((-5.45 47.25,-5.45 47.3,-5.4 47.3,-5.4 47.25,-5.45 47.25))",20.9720798392507,916.72478415502,71.6400494652325,Bay of Biscay and the Iberian Coast,"23E4",7400:475:124:3,47.275,-5.425
"POLYGON ((-2.3 46.6,-2.3 46.65,-2.25 46.65,-2.25 46.6,-2.3 46.6))",21.2283313359092,288.460498534988,28.9814718545937,Bay of Biscay and the Iberian Coast,"22E7",7400:362:362:2,46.625,-2.275
"POLYGON ((-4.9 46.95,-4.9 47.0,-4.85 47.0,-4.85 46.95,-4.9 46.95))",21.0906871559989,660.822482974718,51.5101879382851,Bay of Biscay and the Iberian Coast,"22E5",7400:364:498:4,46.975,-4.875
"POLYGON ((-7.7 47.65,-7.7 47.7,-7.65 47.7,-7.65 47.65,-7.7 47.65))",20.8130429320685,4.32322829157137,0.337211806742567,Bay of Biscay and the Iberian Coast,"24E2",7400:477:466:4,47.675,-7.675
"POLYGON ((-4.65 47.25,-4.65 47.3,-4.6 47.3,-4.6 47.25,-4.65 47.25))",20.9720798392507,913.26666422296,84.5220590841269,Bay of Biscay and the Iberian Coast,"23E5",7400:374:226:3,47.275,-4.625
"POLYGON ((-4.1 47.0,-4.1 47.05,-4.05 47.05,-4.05 47.0,-4.1 47.0))",21.0709593358547,689.109489760042,58.0584233389481,Bay of Biscay and the Iberian Coast,"23E5",7400:374:100:2,47.025,-4.075
"POLYGON ((-2.9 46.4,-2.9 46.45,-2.85 46.45,-2.85 46.4,-2.9 46.4))",21.3066298237563,3825.33744312645,1108.69832297719,Bay of Biscay and the Iberian Coast,"21E7",7400:362:248:2,46.425,-2.875
"POLYGON ((-3.25 46.95,-3.25 47.0,-3.2 47.0,-3.2 46.95,-3.25 46.95))",21.0906871559989,123.236615769973,11.6744521191469,Bay of Biscay and the Iberian Coast,"22E6",7400:363:392:3,46.975,-3.225
"POLYGON ((-3.1 46.5,-3.1 46.55,-3.05 46.55,-3.05 46.5,-3.1 46.5))",21.2675129720992,1128.07164001969,281.274278550572,Bay of Biscay and the Iberian Coast,"22E6",7400:363:350:2,46.525,-3.075
"POLYGON ((-5.75 47.3,-5.75 47.35,-5.7 47.35,-5.7 47.3,-5.75 47.3))",20.9522559661749,415.255842922763,36.0213768686486,Bay of Biscay and the Iberian Coast,"23E4",7400:475:237:1,47.325,-5.725
"POLYGON ((-4.9 47.45,-4.9 47.5,-4.85 47.5,-4.85 47.45,-4.9 47.45))",20.8926886710687,770.563075822529,70.3884781724951,Bay of Biscay and the Iberian Coast,"23E5",7400:374:248:4,47.475,-4.875
"POLYGON ((-3.25 46.3,-3.25 46.35,-3.2 46.35,-3.2 46.3,-3.25 46.3))",21.345681771724,745.161571157891,58.2653981820663,Bay of Biscay and the Iberian Coast,"21E6",7400:363:132:1,46.325,-3.225
"POLYGON ((-2.15 46.05,-2.15 46.1,-2.1 46.1,-2.1 46.05,-2.15 46.05))",21.4430269078204,772.828054291982,78.1996149638433,Bay of Biscay and the Iberian Coast,"21E7",7400:362:101:3,46.075,-2.125
"POLYGON ((-6.3 47.6,-6.3 47.65,-6.25 47.65,-6.25 47.6,-6.3 47.6))",20.8329781798137,903.564090287514,70.6041389206166,Bay of Biscay and the Iberian Coast,"24E3",7400:476:362:2,47.625,-6.275
"POLYGON ((-5.55 47.2,-5.55 47.25,-5.5 47.25,-5.5 47.2,-5.55 47.2))",20.9918877411755,1890.0109446458,147.24095475088,Bay of Biscay and the Iberian Coast,"23E4",7400:475:225:1,47.225,-5.525
"POLYGON ((-6.2 47.7,-6.2 47.75,-6.15 47.75,-6.15 47.7,-6.2 47.7))",20.7930918342857,348.145191261806,27.1553249184209,Bay of Biscay and the Iberian Coast,"24E3",7400:476:371:2,47.725,-6.175
"POLYGON ((-4.8 46.85,-4.8 46.9,-4.75 46.9,-4.75 46.85,-4.8 46.85))",21.1300945968488,468.287418718096,36.4479655686778,Bay of Biscay and the Iberian Coast,"22E5",7400:364:487:4,46.875,-4.775
"POLYGON ((-5 47.3,-5 47.35,-4.95 47.35,-4.95 47.3,-5 47.3))",20.9522559661749,936.851504489033,73.5655701453123,Bay of Biscay and the Iberian Coast,"23E5",7400:374:239:2,47.325,-4.975
"POLYGON ((-7.45 47.8,-7.45 47.85,-7.4 47.85,-7.4 47.8,-7.45 47.8))",20.753142149394,509.679051168997,39.7549659911818,Bay of Biscay and the Iberian Coast,"24E2",7400:477:384:1,47.825,-7.425
"POLYGON ((-6.9 47.65,-6.9 47.7,-6.85 47.7,-6.85 47.65,-6.9 47.65))",20.8130429320685,89.9467958549792,7.01585007668838,Bay of Biscay and the Iberian Coast,"24E3",7400:476:468:4,47.675,-6.875
"POLYGON ((-2.3 45.25,-2.3 45.3,-2.25 45.3,-2.25 45.25,-2.3 45.25))",21.7517788582093,388.597722481302,30.3106223535415,Bay of Biscay and the Iberian Coast,"19E7",7400:352:122:4,45.275,-2.275
"POLYGON ((-4.4 47.15,-4.4 47.2,-4.35 47.2,-4.35 47.15,-4.4 47.15))",21.0116796568646,486.070746847545,42.4321915299022,Bay of Biscay and the Iberian Coast,"23E5",7400:374:113:4,47.175,-4.375
"POLYGON ((-6.55 47.55,-6.55 47.6,-6.5 47.6,-6.5 47.55,-6.55 47.55))",20.8528975623398,201.65813353013,15.8232588641833,Bay of Biscay and the Iberian Coast,"24E3",7400:476:455:3,47.575,-6.525
"POLYGON ((-5.5 47.25,-5.5 47.3,-5.45 47.3,-5.45 47.25,-5.5 47.25))",20.9720798392507,1488.84603215448,117.040003902534,Bay of Biscay and the Iberian Coast,"23E4",7400:475:124:4,47.275,-5.475
"POLYGON ((-4.5 46.6,-4.5 46.65,-4.45 46.65,-4.45 46.6,-4.5 46.6))",21.2283313359092,96.7680096309848,7.35987294033849,Bay of Biscay and the Iberian Coast,"22E5",7400:364:364:2,46.625,-4.475
"POLYGON ((-3.45 47.4,-3.45 47.45,-3.4 47.45,-3.4 47.4,-3.45 47.4))",20.9125603669689,694.702068803627,178.344442472934,Bay of Biscay and the Iberian Coast,"23E6",7400:373:144:1,47.425,-3.425
"POLYGON ((-1.55 44.95,-1.55 45.0,-1.5 45.0,-1.5 44.95,-1.55 44.95))",21.8664707789074,1537.98707218806,195.29252166404,Bay of Biscay and the Iberian Coast,"18E8",7400:141:495:3,44.975,-1.525
"POLYGON ((-1.45 44.7,-1.45 44.75,-1.4 44.75,-1.4 44.7,-1.45 44.7))",21.9615895760635,1654.43568038928,220.358618614416,Bay of Biscay and the Iberian Coast,"18E8",7400:141:374:1,44.725,-1.425
"POLYGON ((-1.6 44.95,-1.6 45.0,-1.55 45.0,-1.55 44.95,-1.6 44.95))",21.8664707789074,1570.62984388731,202.124340045609,Bay of Biscay and the Iberian Coast,"18E8",7400:141:495:4,44.975,-1.575
"POLYGON ((-1.95 43.8,-1.95 43.85,-1.9 43.85,-1.9 43.8,-1.95 43.8))",22.3005423218811,404.849868385641,28.2590375331073,Bay of Biscay and the Iberian Coast,"16E8",7400:131:489:1,43.825,-1.925
"POLYGON ((-1.25 46.1,-1.25 46.15,-1.2 46.15,-1.2 46.1,-1.25 46.1))",21.4235904809527,176.171699235543,25.3794372830123,Bay of Biscay and the Iberian Coast,"21E8",7400:361:112:1,46.125,-1.225
"POLYGON ((-2.6 45.55,-2.6 45.6,-2.55 45.6,-2.55 45.55,-2.6 45.55))",21.6364906015059,277.766281772012,21.8816144775716,Bay of Biscay and the Iberian Coast,"20E7",7400:352:455:4,45.575,-2.575
"POLYGON ((-6.85 47.85,-6.85 47.9,-6.8 47.9,-6.8 47.85,-6.85 47.85))",20.7331435927084,328.496596786191,25.6784936721162,Bay of Biscay and the Iberian Coast,"24E3",7400:476:488:3,47.875,-6.825
"POLYGON ((-3.9 46.7,-3.9 46.75,-3.85 46.75,-3.85 46.7,-3.9 46.7))",21.1890850345404,605.217036131595,48.1045578745476,Bay of Biscay and the Iberian Coast,"22E6",7400:363:478:2,46.725,-3.875
"POLYGON ((-1.7 44.8,-1.7 44.85,-1.65 44.85,-1.65 44.8,-1.7 44.8))",21.9235921300082,311.537622298041,117.767134354044,Bay of Biscay and the Iberian Coast,"18E8",7400:141:486:2,44.825,-1.675
"POLYGON ((-1.75 43.4,-1.75 43.45,-1.7 43.45,-1.7 43.4,-1.75 43.4))",22.4494267304054,10.9091842092535,0.906876155953897,Bay of Biscay and the Iberian Coast,"15E8",7400:131:247:1,43.425,-1.725
"POLYGON ((-5.35 47.7,-5.35 47.75,-5.3 47.75,-5.3 47.7,-5.35 47.7))",20.7930918342857,384.122035543319,29.8539799438717,Bay of Biscay and the Iberian Coast,"24E4",7400:475:373:1,47.725,-5.325
"POLYGON ((-7.4 47.75,-7.4 47.8,-7.35 47.8,-7.35 47.75,-7.4 47.75))",20.773124901659,566.416495067258,44.1804866152461,Bay of Biscay and the Iberian Coast,"24E2",7400:477:373:4,47.775,-7.375
"POLYGON ((-3 45.65,-3 45.7,-2.95 45.7,-2.95 45.65,-3 45.65))",21.5979292093146,347.669287985558,27.5410286511761,Bay of Biscay and the Iberian Coast,"20E7",7400:352:469:4,45.675,-2.975
"POLYGON ((-2.1 45.45,-2.1 45.5,-2.05 45.5,-2.05 45.45,-2.1 45.45))",21.6749860851946,1318.03785236062,258.29744832109,Bay of Biscay and the Iberian Coast,"19E7",7400:352:140:4,45.475,-2.075
"POLYGON ((-4.65 47.8,-4.65 47.85,-4.6 47.85,-4.6 47.8,-4.65 47.8))",20.753142149394,1141.90162032093,322.675094517719,Bay of Biscay and the Iberian Coast,"24E5",7400:374:486:1,47.825,-4.625
"POLYGON ((-2.7 45.15,-2.7 45.2,-2.65 45.2,-2.65 45.15,-2.7 45.15))",21.7900759136113,519.354256668308,40.5143699233895,Bay of Biscay and the Iberian Coast,"19E7",7400:352:216:4,45.175,-2.675
"POLYGON ((-2.65 45.9,-2.65 45.95,-2.6 45.95,-2.6 45.9,-2.65 45.9))",21.5012381504922,893.488488700469,370.430351813912,Bay of Biscay and the Iberian Coast,"20E7",7400:352:496:1,45.925,-2.625
"POLYGON ((-3.4 46.0,-3.4 46.05,-3.35 46.05,-3.35 46.0,-3.4 46.0))",21.4624470048903,531.95663028931,41.4933762706769,Bay of Biscay and the Iberian Coast,"21E6",7400:363:103:2,46.025,-3.375
"POLYGON ((-4.85 47.85,-4.85 47.9,-4.8 47.9,-4.8 47.85,-4.85 47.85))",20.7331435927084,109.205232227589,8.87106190698953,Bay of Biscay and the Iberian Coast,"24E5",7400:374:488:3,47.875,-4.825
"POLYGON ((-4.95 47.05,-4.95 47.1,-4.9 47.1,-4.9 47.05,-4.95 47.05))",21.0512154692583,764.580719530279,60.3892933622995,Bay of Biscay and the Iberian Coast,"23E5",7400:374:209:3,47.075,-4.925
"POLYGON ((-1.55 44.05,-1.55 44.1,-1.5 44.1,-1.5 44.05,-1.55 44.05))",22.206937163862,589.360861562135,62.3288188752062,Bay of Biscay and the Iberian Coast,"17E8",7400:141:205:3,44.075,-1.525
"POLYGON ((-4.25 46.65,-4.25 46.7,-4.2 46.7,-4.2 46.65,-4.25 46.65))",21.2087162609048,229.585469214373,17.7861439841414,Bay of Biscay and the Iberian Coast,"22E5",7400:364:362:3,46.675,-4.225
"POLYGON ((-1.9 45.65,-1.9 45.7,-1.85 45.7,-1.85 45.65,-1.9 45.65))",21.5979292093146,1561.7377767408,1412.99820189888,Bay of Biscay and the Iberian Coast,"20E8",7400:351:468:4,45.675,-1.875
"POLYGON ((-5.45 47.4,-5.45 47.45,-5.4 47.45,-5.4 47.4,-5.45 47.4))",20.9125603669689,1459.34302865222,116.758074890548,Bay of Biscay and the Iberian Coast,"23E4",7400:475:144:1,47.425,-5.425
"POLYGON ((-1.8 44.4,-1.8 44.45,-1.75 44.45,-1.75 44.4,-1.8 44.4))",22.0751800593981,559.530297984289,44.0969826469451,Bay of Biscay and the Iberian Coast,"17E8",7400:141:247:2,44.425,-1.775
"POLYGON ((-3.1 47.0,-3.1 47.05,-3.05 47.05,-3.05 47.0,-3.1 47.0))",21.0709593358547,1287.37985726731,140.752133517334,Bay of Biscay and the Iberian Coast,"23E6",7400:373:100:2,47.025,-3.075
"POLYGON ((-1.7 44.4,-1.7 44.45,-1.65 44.45,-1.65 44.4,-1.7 44.4))",22.0751800593981,416.532570678445,35.1454985194001,Bay of Biscay and the Iberian Coast,"17E8",7400:141:246:2,44.425,-1.675
"POLYGON ((-5.3 47.65,-5.3 47.7,-5.25 47.7,-5.25 47.65,-5.3 47.65))",20.8130429320685,928.971585708719,72.8403609342608,Bay of Biscay and the Iberian Coast,"24E4",7400:475:362:4,47.675,-5.275
"POLYGON ((-3.85 46.85,-3.85 46.9,-3.8 46.9,-3.8 46.85,-3.85 46.85))",21.1300945968488,661.626476585737,58.3008834050582,Bay of Biscay and the Iberian Coast,"22E6",7400:363:488:3,46.875,-3.825
"POLYGON ((-4.35 47.15,-4.35 47.2,-4.3 47.2,-4.3 47.15,-4.35 47.15))",21.0116796568646,630.318445843604,54.8355852046003,Bay of Biscay and the Iberian Coast,"23E5",7400:374:113:3,47.175,-4.325
"POLYGON ((-7.75 47.9,-7.75 47.95,-7.7 47.95,-7.7 47.9,-7.75 47.9))",20.7131292468321,29.0072412471387,2.26256481727682,Bay of Biscay and the Iberian Coast,"24E2",7400:477:497:1,47.925,-7.725
"POLYGON ((-5.2 47.4,-5.2 47.45,-5.15 47.45,-5.15 47.4,-5.2 47.4))",20.9125603669689,1738.16710783673,136.582875117781,Bay of Biscay and the Iberian Coast,"23E4",7400:475:141:2,47.425,-5.175
"POLYGON ((-4.6 47.1,-4.6 47.15,-4.55 47.15,-4.55 47.1,-4.6 47.1))",21.0314555712456,679.016421537153,53.0931639676677,Bay of Biscay and the Iberian Coast,"23E5",7400:374:215:2,47.125,-4.575
"POLYGON ((-3.95 46.75,-3.95 46.8,-3.9 46.8,-3.9 46.75,-3.95 46.75))",21.169437671766,375.065558780073,29.9914295592435,Bay of Biscay and the Iberian Coast,"22E6",7400:363:479:3,46.775,-3.925
"POLYGON ((-3 45.25,-3 45.3,-2.95 45.3,-2.95 45.25,-3 45.25))",21.7517788582093,543.455131283548,42.3895002401168,Bay of Biscay and the Iberian Coast,"19E7",7400:352:229:4,45.275,-2.975
"POLYGON ((-2.1 45.15,-2.1 45.2,-2.05 45.2,-2.05 45.15,-2.1 45.15))",21.7900759136113,288.403574135118,174.610028651916,Bay of Biscay and the Iberian Coast,"19E7",7400:352:110:4,45.175,-2.075
"POLYGON ((-3.9 46.45,-3.9 46.5,-3.85 46.5,-3.85 46.45,-3.9 46.45))",21.2870795034463,402.486096859556,31.8006015666883,Bay of Biscay and the Iberian Coast,"21E6",7400:363:248:4,46.475,-3.875
"POLYGON ((-2 46.6,-2 46.65,-1.95 46.65,-1.95 46.6,-2 46.6))",21.2283313359092,15.5805762120139,1.58077534209461,Bay of Biscay and the Iberian Coast,"22E8",7400:361:469:2,46.625,-1.975
"POLYGON ((-3.7 47.35,-3.7 47.4,-3.65 47.4,-3.65 47.35,-3.7 47.35))",20.9324161370446,737.183154076141,190.25683629903,Bay of Biscay and the Iberian Coast,"23E6",7400:373:236:4,47.375,-3.675
"POLYGON ((-3.85 47.3,-3.85 47.35,-3.8 47.35,-3.8 47.3,-3.85 47.3))",20.9522559661749,1095.49395328573,304.556857827048,Bay of Biscay and the Iberian Coast,"23E6",7400:373:238:1,47.325,-3.825
"POLYGON ((-3.9 47.25,-3.9 47.3,-3.85 47.3,-3.85 47.25,-3.9 47.25))",20.9720798392507,1213.3840896759,317.080837872902,Bay of Biscay and the Iberian Coast,"23E6",7400:373:228:4,47.275,-3.875
"POLYGON ((-4.25 47.55,-4.25 47.6,-4.2 47.6,-4.2 47.55,-4.25 47.55))",20.8528975623398,8344.63933367911,2542.13983023963,Bay of Biscay and the Iberian Coast,"24E5",7400:374:352:3,47.575,-4.225
"POLYGON ((-3.65 46.8,-3.65 46.85,-3.6 46.85,-3.6 46.8,-3.65 46.8))",21.1497741875439,865.668267114531,92.1327933716357,Bay of Biscay and the Iberian Coast,"22E6",7400:363:486:1,46.825,-3.625
"POLYGON ((-3.55 47.35,-3.55 47.4,-3.5 47.4,-3.5 47.35,-3.55 47.35))",20.9324161370446,1906.60821179659,554.210383204687,Bay of Biscay and the Iberian Coast,"23E6",7400:373:235:3,47.375,-3.525
"POLYGON ((-3.95 47.85,-3.95 47.9,-3.9 47.9,-3.9 47.85,-3.95 47.85))",20.7331435927084,87.7240382614322,26.3950687341361,Bay of Biscay and the Iberian Coast,"24E6",7400:373:489:3,47.875,-3.925
"POLYGON ((-4.4 47.6,-4.4 47.65,-4.35 47.65,-4.35 47.6,-4.4 47.6))",20.8329781798137,8362.76375897217,2525.52300573499,Bay of Biscay and the Iberian Coast,"24E5",7400:374:363:2,47.625,-4.375
"POLYGON ((-1.4 45.5,-1.4 45.55,-1.35 45.55,-1.35 45.5,-1.4 45.5))",21.6557465892468,180.246858717896,15.0306302214292,Bay of Biscay and the Iberian Coast,"20E8",7400:351:353:2,45.525,-1.375
"POLYGON ((-1.4 44.25,-1.4 44.3,-1.35 44.3,-1.35 44.25,-1.4 44.25))",22.1317485442223,1274.81167864749,159.541770383534,Bay of Biscay and the Iberian Coast,"17E8",7400:141:123:4,44.275,-1.375
"POLYGON ((-6.4 47.4,-6.4 47.45,-6.35 47.45,-6.35 47.4,-6.4 47.4))",20.9125603669689,356.950388644345,27.8154484461691,Bay of Biscay and the Iberian Coast,"23E3",7400:476:143:2,47.425,-6.375
"POLYGON ((-1.5 46.05,-1.5 46.1,-1.45 46.1,-1.45 46.05,-1.5 46.05))",21.4430269078204,93.8290703866338,19.0040595467765,Bay of Biscay and the Iberian Coast,"21E8",7400:361:104:4,46.075,-1.475
"POLYGON ((-1.35 44.7,-1.35 44.75,-1.3 44.75,-1.3 44.7,-1.35 44.7))",21.9615895760635,1273.22733634656,168.803866694768,Bay of Biscay and the Iberian Coast,"18E8",7400:141:373:1,44.725,-1.325
"POLYGON ((-1.3 45.6,-1.3 45.65,-1.25 45.65,-1.25 45.6,-1.3 45.6))",21.6172181366362,934.767155923252,96.2776227852135,Bay of Biscay and the Iberian Coast,"20E8",7400:351:362:2,45.625,-1.275
"POLYGON ((-3.4 46.7,-3.4 46.75,-3.35 46.75,-3.35 46.7,-3.4 46.7))",21.1890850345404,1726.5198154365,389.400380810253,Bay of Biscay and the Iberian Coast,"22E6",7400:363:373:2,46.725,-3.375
"POLYGON ((-6.7 47.75,-6.7 47.8,-6.65 47.8,-6.65 47.75,-6.7 47.75))",20.773124901659,1081.37178478016,84.7377635735818,Bay of Biscay and the Iberian Coast,"24E3",7400:476:476:4,47.775,-6.675
"POLYGON ((-4.35 46.7,-4.35 46.75,-4.3 46.75,-4.3 46.7,-4.35 46.7))",21.1890850345404,300.852538552974,23.2570824271635,Bay of Biscay and the Iberian Coast,"22E5",7400:364:373:1,46.725,-4.325
"POLYGON ((-1.6 46.35,-1.6 46.4,-1.55 46.4,-1.55 46.35,-1.6 46.35))",21.3261639181409,191.135521771122,25.7469648444843,Bay of Biscay and the Iberian Coast,"21E8",7400:361:235:4,46.375,-1.575
"POLYGON ((-6.6 47.7,-6.6 47.75,-6.55 47.75,-6.55 47.7,-6.6 47.7))",20.7930918342857,139.760481933349,10.9013175908013,Bay of Biscay and the Iberian Coast,"24E3",7400:476:475:2,47.725,-6.575
"POLYGON ((-4.15 46.7,-4.15 46.75,-4.1 46.75,-4.1 46.7,-4.15 46.7))",21.1890850345404,457.891463790854,35.6590944304257,Bay of Biscay and the Iberian Coast,"22E5",7400:364:371:1,46.725,-4.125
"POLYGON ((-2.25 45.45,-2.25 45.5,-2.2 45.5,-2.2 45.45,-2.25 45.45))",21.6749860851946,862.055213831602,523.825657183466,Bay of Biscay and the Iberian Coast,"19E7",7400:352:142:3,45.475,-2.225
"POLYGON ((-4.2 46.3,-4.2 46.35,-4.15 46.35,-4.15 46.3,-4.2 46.3))",21.345681771724,158.563030857371,11.9945046574791,Bay of Biscay and the Iberian Coast,"21E5",7400:364:131:2,46.325,-4.175
"POLYGON ((-5.1 47.0,-5.1 47.05,-5.05 47.05,-5.05 47.0,-5.1 47.0))",21.0709593358547,547.910929625278,42.7256049348022,Bay of Biscay and the Iberian Coast,"23E4",7400:475:100:2,47.025,-5.075
"POLYGON ((-1.9 46.05,-1.9 46.1,-1.85 46.1,-1.85 46.05,-1.9 46.05))",21.4430269078204,601.487335157741,72.8109672989668,Bay of Biscay and the Iberian Coast,"21E8",7400:361:208:4,46.075,-1.875
"POLYGON ((-1.75 45.25,-1.75 45.3,-1.7 45.3,-1.7 45.25,-1.75 45.25))",21.7517788582093,1315.02277989509,1025.33679835819,Bay of Biscay and the Iberian Coast,"19E8",7400:351:227:3,45.275,-1.725
"POLYGON ((-3.2 46.1,-3.2 46.15,-3.15 46.15,-3.15 46.1,-3.2 46.1))",21.4235904809527,678.588806613666,53.0298639377521,Bay of Biscay and the Iberian Coast,"21E6",7400:363:111:2,46.125,-3.175
"POLYGON ((-5.5 47.3,-5.5 47.35,-5.45 47.35,-5.45 47.3,-5.5 47.3))",20.9522559661749,1591.24211070973,125.826782679224,Bay of Biscay and the Iberian Coast,"23E4",7400:475:134:2,47.325,-5.475
"POLYGON ((-5.55 47.65,-5.55 47.7,-5.5 47.7,-5.5 47.65,-5.55 47.65))",20.8130429320685,760.417222309854,59.3559284932388,Bay of Biscay and the Iberian Coast,"24E4",7400:475:465:3,47.675,-5.525
"POLYGON ((-3.1 45.25,-3.1 45.3,-3.05 45.3,-3.05 45.25,-3.1 45.25))",21.7517788582093,673.93897003744,52.5212913900892,Bay of Biscay and the Iberian Coast,"19E6",7400:353:120:4,45.275,-3.075
"POLYGON ((-3.85 46.95,-3.85 47.0,-3.8 47.0,-3.8 46.95,-3.85 46.95))",21.0906871559989,861.966640672591,90.6352676303431,Bay of Biscay and the Iberian Coast,"22E6",7400:363:498:3,46.975,-3.825
